กระตราก	๒๕๖๙	(โบ) ล่ามโซ่, ทุกข์ทรมานในคุก. (ปาเลกัว).
กระตรำ	๒๕๔๒	ใช้เข้าคู่กับคํา กระตรก เป็น กระตรกกระตรํา.
กระตรุด	๒๕๔๒	น. ตะกรุด, กะตรุด หรือ กะตุด ก็ว่า.
กระตรุด	๒๕๕๔	ตะกรุด, กะตรุด หรือ กะตุด ก็ว่า.
กระตรุด	๒๕๖๙	ตะกรุด, กะตรุด หรือ กะตุด ก็ว่า.
กระตรุม	๒๕๔๒	(กลอน) น. นกตะกรุม เช่น เขาคุ่มกระตรุมกระไตร ตระไนนี่สนั่นเสียง. (สรรพสิทธิ์).
กระตรุม	๒๕๕๔	นกตะกรุม เช่น เขาคุ่มกระตรุมกระไตร ตระไนนี่สนั่นเสียง
กระตรุม	๒๕๖๙	(วรรณ) นกตะกรุม เช่น เขาคุ่มกระตรุมกระไตร ตระไนนี่สนั่นเสียง (สรรพสิทธิ์).
กระตร้อ	๒๕๔๒	(โบ) น. เครื่องดับไฟสานเป็นรูปตะกร้อพันผ้าชุบนํ้า มีด้ามยาว สําหรับดับและคลึงลูกไฟที่มาติดหลังคา ผู้ดับนั่งบนอกไก่หลังคา เช่น ให้ตรวจเอาพร้าขอกระตร้อนํ้า จงทุกที่พนักงานให้สรัพไว้. (สามดวง), ตะกร้อ ก็เรียก.
กระตร้อ	๒๕๕๔	ดู ตะกร้อ.
กระตร้อ	๒๕๖๙	(โบ) เครื่องดับไฟสานเป็นรูปรีคล้ายปลีกล้วย พันผ้าชุบน้ำ มีด้ามยาว สำหรับดับและคลึงลูกไฟที่มาติดหลังคา เช่น ให้ตรวจเอาพร้าขอกระตร้อน้ำ จงทุกที่พนักงานให้สรัพไว้ (สามดวง มนเทียรบาล), กะต้อ ก็ว่า
กระตัก	๒๕๔๒	(โบ; เลิก) น. ประตัก คือ ไม้ที่ฝังเหล็กแหลมข้างปลาย ใช้แทงสัตว์พาหนะเช่นวัว เช่น ด่าตีกันด้วยเคียวไม้กระตัก. (ลักษณะธรรมนูญ).
กระตัก	๒๕๕๔	ประตัก คือ ไม้ที่ฝังเหล็กแหลมข้างปลาย ใช้แทงสัตว์พาหนะเช่นวัว เช่น ด่าตีกันด้วยเคียวไม้กระตัก
กระตัก	๒๕๖๙	ดู กะตัก ๒.
กระตั้ว	๒๕๔๒	น. ชื่อนกปากงุ้มเป็นขอจําพวกหนึ่ง มีหลายชนิด หลายสกุล และหลายวงศ์ ลักษณะคล้ายนกแก้วแต่ตัวโตกว่า พบในทวีปออสเตรเลียและบริเวณใกล้เคียง เช่น กระตั้วหงอนเหลือง (Cacatua galerita) กระตั้วดํา (Probosciger aterrimus).
กระตั้ว	๒๕๕๔	ชื่อนกปากขอหลายชนิดหลายสกุล ในวงศ์ Psittacidae ลักษณะคล้ายนกแก้วแต่ตัวโตกว่า พบในทวีปออสเตรเลียและบริเวณใกล้เคียง เช่น กระตั้วหงอนเหลือง [ Cacatua galerita (Latham)] กระตั้วดำ [ Probosciger aterrimus (Gmelin)] .
กระตั้ว	๒๕๖๙	(วรรณ) นกกระตั้ว เช่น กระตั้วกระเต็นก็เต้นณะดง (พระนลคำฉันท์)
กระตั้วแทงเสือ	๒๕๕๔	ชื่อการเล่นชนิดหนึ่งของชาวบ้าน ประกอบขบวนแห่ทั่วไป, บางทีเรียก บ้องตันแทงเสือ.
กระตั้วแทงเสือ	๒๕๖๙	การเล่นชนิดหนึ่งของชาวบ้าน ประกอบขบวนแห่ทั่วไป, บางทีเรียก บ้องตันแทงเสือ.
กระตาก	๒๕๔๒	ใช้เข้าคู่กับคํา กระโตก เป็น กระโตกกระตาก.
กระติก	๒๕๔๒	น. ภาชนะสําหรับใส่นํ้าติดตัวในเวลาเดินทาง เช่น กระติกของทหารหรือลูกเสือ, ภาชนะสำหรับใส่น้ำเพื่อเก็บความร้อนหรือรักษาความเย็นเป็นต้น, ถ้าใช้ใส่น้ำร้อน เรียกว่า กระติกน้ำร้อน, ถ้าใช้ใส่น้ำแข็ง เรียกว่า กระติกน้ำแข็ง.
กระติก	๒๕๕๔	ภาชนะสำหรับใส่นํ้าติดตัวในเวลาเดินทาง เช่น กระติกของทหารหรือลูกเสือ, ภาชนะสำหรับใส่น้ำเพื่อเก็บความร้อนหรือรักษาความเย็นเป็นต้น, ถ้าใช้ใส่น้ำร้อน เรียกว่า กระติกน้ำร้อน, ถ้าใช้ใส่น้ำแข็ง เรียกว่า กระติกน้ำแข็ง.
กระติก	๒๕๖๙	ภาชนะสําหรับใส่นํ้าติดตัวในเวลาเดินทาง เช่น กระติกของทหารหรือลูกเสือ, ภาชนะสำหรับใส่น้ำเพื่อเก็บความร้อนหรือรักษาความเย็นเป็นต้น, ถ้าใช้ใส่น้ำร้อน เรียกว่า กระติกน้ำร้อน, ถ้าใช้ใส่น้ำแข็ง เรียกว่า กระติกน้ำแข็ง.
กระติบ	๒๕๔๒	(ถิ่น-อีสาน) น. ภาชนะสานรูปกลม มีฝาครอบ สําหรับบรรจุข้าวเหนียวนึ่ง.
กระติบ	๒๕๕๔	ภาชนะสานรูปทรงกระบอก มีฝาครอบ สำหรับบรรจุข้าวเหนียวนึ่ง.
กระติบ	๒๕๖๙	ภาชนะสานรูปทรงกระบอก มีฝาครอบ สําหรับใส่ข้าวเหนียวนึ่ง. (ถิ่น-อีสาน).
กระติ้ง	๒๕๔๒	ใช้เข้าคู่กับคํา กระตุ้ง เป็น กระตุ้งกระติ้ง.
กระติ๊ด	๒๕๔๒	น. ชื่อนกขนาดเล็กในวงศ์ Estrildidae ใช้หญ้าทํารังเป็นรูปกลมอยู่บนต้นไม้ ปากรังอยู่ด้านล่าง มีหลายชนิด เช่น กระติ๊ดเขียว หรือ ไผ่ (Erythrura prasina) กระติ๊ดแดง หรือ สีชมพูดง (Amandava amandava) กระติ๊ดท้องขาว (Lonchura leucogastra) กินเมล็ดพืช, กะทิ ก็เรียก.
กระติ๊ด	๒๕๕๔	ชื่อนกขนาดเล็ก ในวงศ์ Estrildidae ปากสั้นหนารูปกรวยปลายแหลม หัวกลม ลำตัวอ้วนป้อม มีหลายสี ปลายหางแหลม ใช้หญ้าทำรังเป็นรูปกลมอยู่บนพุ่มไม้เตี้ย ๆ หรือกอหญ้า ปากรังอยู่ทางด้านข้าง กินเมล็ดพืช มีหลายชนิด ที่พบมาก คือ กระติ๊ดขี้หมู [ Lonchura punctulata (Linn.)] ชนิดอื่น ๆ เช่น กระติ๊ดเขียวหรือไผ่ [ Erythrura prasina (Sparrman)] กระติ๊ดแดงหรือสีชมพูดง [ Amandava amandava (Linn.)] กระติ๊ดท้องขาว[ Lonchura leucogastra (Blyth)], กะทิ ก็เรียก.
กระติ๊ด	๒๕๖๙	ดู นกกระติ๊ด.
กระติ๊ดขี้หมู	๒๕๔๒	น. ชื่อนกขนาดเล็กชนิด Lonchura punctulata ในวงศ์ Estrildidae สีนํ้าตาลกระขาว อกขาวมีลายสีนํ้าตาลคล้ายเกล็ดปลา ปากดําอาศัยอยู่รวมกันเป็นฝูงเล็ก&#160;ๆ กินเมล็ดพืช.
กระติ๊ดหนึ่ง	๒๕๕๔	เล็กน้อย, เล็กนิดเดียว, เช่น เสื้อตัวนี้ติดกระดุมเม็ดกระติ๊ดเดียว ขอเกลือสักกระติ๊ดหนึ่ง, ติ๊ดเดียว หรือ ติ๊ดหนึ่ง ก็ว่า.
กระติ๊ดเดียว	๒๕๕๔	เล็กน้อย, เล็กนิดเดียว, เช่น เสื้อตัวนี้ติดกระดุมเม็ดกระติ๊ดเดียว ขอเกลือสักกระติ๊ดหนึ่ง, ติ๊ดเดียว หรือ ติ๊ดหนึ่ง ก็ว่า.
กระติ๊บ	๒๕๕๔	ภาชนะสานรูปทรงกระบอก มีฝาครอบ สำหรับบรรจุข้าวเหนียวนึ่ง.
กระตือรือร้น	๒๕๔๒	ก. รีบร้อน, เร่งรีบ, ขมีขมัน, มีใจฝักใฝ่เร่งร้อน.
กระตือรือร้น	๒๕๕๔	รีบร้อน, เร่งรีบ, ขมีขมัน, มีใจฝักใฝ่มาก, ใส่ใจอยากจะทำ.
กระตือรือร้น	๒๕๖๙	มีใจฝักใฝ่มาก, ใส่ใจอยากจะทำ เช่น เขากระตือรือร้นทำงาน , ใช้เป็นคำวิเศษณ์ก็ได้ เช่น ทำงานอย่างกระตือรือร้น.
กระตุก	๒๕๔๒	ก. ชักเข้ามาโดยเร็วทันที, งอเข้ามาโดยเร็ว, เช่น ขากระตุก, อาการที่กล้ามเนื้อหดและยืดตัวขึ้นมาเองทันที.
กระตุก	๒๕๕๔	ดึงเข้ามาโดยเร็วทันที เช่น กระตุกเชือก, ดึงเข้ามาโดยเร็วทันทีแล้วผ่อนออก เช่น กระตุกสายป่านว่าว, โดยปริยายหมายความว่า สะดุด, ไม่ราบรื่น, เช่น เครื่องยนต์กระตุก
กระตุก	๒๕๖๙	ดึงเข้ามาโดยเร็วทันที เช่น กระตุกเชือก , ดึงเข้ามาโดยเร็วทันทีแล้วผ่อนออก เช่น กระตุกสายป่านว่าว .
กระตุกกระติก	๒๕๔๒	ว. ตุก&#160;ๆ ติก&#160;ๆ, อาการที่ห้อยแกว่งไปมา.
กระตุกกระติก	๒๕๕๔	ตุกๆ ติกๆ, อาการที่ห้อยแกว่งไปมา.
กระตุกกระติก	๒๕๖๙	ตุก ๆ ติก ๆ, อาการที่ห้อยแกว่งไปมา.
กระตุกหนวดเสือ	๒๕๕๔	ทำให้ผู้มีอิทธิพลไม่พอใจ.
กระตุกหนวดเสือ	๒๕๖๙	(สำ) ล้อเลียน เย้าแหย่ เป็นต้น เพื่อท้าทายให้ผู้มีอำนาจไม่พอใจ.
กระตุ่น	๒๕๔๒	น. ตัวตุ่น เช่น กระต่ายเต้นกระตุ่นขุด. (บุณโณวาท).
กระตุ่น	๒๕๕๔	ตัวตุ่น เช่น กระต่ายเต้นกระตุ่นขุด
กระตุ่น	๒๕๖๙	(วรรณ) ตัวตุ่น เช่น กระต่ายเต้นกระตุ่นขุด (บุณโณวาท).
กระตุ้งกระติ้ง	๒๕๔๒	ว. มีกิริยาท่าทางกระชดกระช้อย, ตุ้งติ้ง หรือ ดุ้งดิ้ง ก็ว่า.
กระตุ้งกระติ้ง	๒๕๕๔	มีกิริยาท่าทางกระชดกระช้อย, ตุ้งติ้ง หรือ ดุ้งดิ้ง ก็ว่า.
กระตุ้งกระติ้ง	๒๕๖๙	มีกิริยาท่าทางกระชดกระช้อย เช่น เด็กผู้ชายคนนั้นกระตุ้งกระติ้งจัง , ใช้เป็นคำวิเศษณ์ก็ได้ เช่น ท่าทางกระตุ้งกระติ้ง , ตุ้งติ้ง หรือ ดุ้งดิ้ง ก็ว่า.
กระตุ้น	๒๕๔๒	ก. ใช้มือหรือสิ่งใด&#160;ๆ กระแทกเบา&#160;ๆ ให้รู้ตัว, โดยปริยายหมายความว่า เตือนหรือหนุน เช่น กระตุ้นให้รีบทํางาน, ช่วยเร่ง เช่น ใช้กระแสไฟฟ้ากระตุ้นหัวใจที่หยุดเต้นให้เต้นต่อไป.
กระตุ้น	๒๕๕๔	ใช้มือหรือสิ่งใดๆ กระแทกเบาๆ ให้รู้ตัว เช่น กระตุ้นม้า, โดยปริยายหมายความว่า เตือนหรือหนุน เช่น กระตุ้นให้รีบทำงาน, ช่วยเร่ง เช่น ใช้กระแสไฟฟ้ากระตุ้นหัวใจที่หยุดเต้นให้เต้นต่อไป.
กระตุ้น	๒๕๖๙	ใช้มือหรือสิ่งใด ๆ กระแทกเบา ๆ ให้รู้ตัว เช่น กระตุ้นม้า.
กระตูบ	๒๕๔๒	น. กระท่อม, กระต๊อบ, ตูบ ก็ว่า. (ดู ตูบ ๑).
กระตูบ	๒๕๕๔	กระท่อม, กระต๊อบ, ตูบ ก็เรียก.
กระตูบ	๒๕๖๙	กระท่อม, กระต๊อบ, ตูบ ก็ว่า.
กระต่องกระแต่ง	๒๕๔๒	ว. อาการที่แขวนหรือห้อยแกว่งไปแกว่งมา, ต่องแต่ง ก็ว่า.
กระต่องกระแต่ง	๒๕๕๔	อาการที่แขวนหรือห้อยแกว่งไปแกว่งมา, ต่องแต่ง ก็ว่า.
กระต่องกระแต่ง	๒๕๖๙	อาการที่แขวนหรือห้อยแกว่งไปแกว่งมา, ต่องแต่ง ก็ว่า.
กระต่าย	๒๕๔๒	น. ชื่อสัตว์เลี้ยงลูกด้วยนมขนาดเล็กในวงศ์ Leporidae ขนปุย หูยาว ที่พบอาศัยตามป่าทั่วไปในประเทศไทยมีชนิดเดียว คือ กระต่ายป่า (Lepus peguensis) ซึ่งมีขนสีนํ้าตาล ใต้หางสีขาว อาศัยในโพรงดิน ส่วนที่นํามาเลี้ยงตามบ้านมีหลายชนิดและหลายสี เช่น ชนิด Oryctolagus cuniculus.
กระต่าย	๒๕๕๔	ชื่อสัตว์เลี้ยงลูกด้วยนมในวงศ์ Leporidae หูและขนยาว ในประเทศไทยมีเพียงชนิดเดียวที่อาศัยอยู่ในป่า คือ กระต่ายป่า ชนิด Lepus peguensis Blyth ขนสีนํ้าตาล ใต้หางสีขาว อาศัยอยู่ในโพรงดินเหมือนกระต่ายต่างประเทศ ที่นำมาเลี้ยงตามบ้านซึ่งมีหลายชนิดและหลายสี เช่น ชนิด Oryctolagus cuniculus (Linn).
กระต่าย	๒๕๖๙	สัตว์เลี้ยงลูกด้วยนมวงศ์ Leporidae หูและขนยาว ในประเทศไทยมีเพียงชนิดเดียวที่อาศัยอยู่ในป่า คือ กระต่ายป่า ชนิด Lepus peguensis Blyth ขนสีนํ้าตาล ใต้หางสีขาว อาศัยอยู่ในโพรงดินเหมือนกระต่ายต่างประเทศ ที่นํามาเลี้ยงตามบ้าน มีหลายชนิดและหลายสี เช่น ชนิด Oryctolagus cuniculus (Linn).
กระต่ายขาเดียว	๒๕๕๔	ดู กระต่ายสามขา .
กระต่ายขาเดียว	๒๕๖๙	(สำ) ดู กระต่ายสามขา.
กระต่ายขูด	๒๕๔๒	ดู สีกรุด.
กระต่ายขูด	๒๕๕๔	ดู สีกรุด.
กระต่ายขูด	๒๕๖๙	ปลากระต่ายขูด. (ดู ปลาสีกรุด) .
กระต่ายขูดมะพร้าว	๒๕๖๙	เครื่องมือสําหรับขูดมะพร้าวที่ยังไม่ได้กะเทาะกะลาออก, กระต่าย ก็ว่า.
กระต่ายจันทร์	๒๕๔๒	ดู กระต่ายจาม (๑).
กระต่ายจันทร์	๒๕๕๔	ดู กระต่ายจาม (๑).
กระต่ายจันทร์	๒๕๖๙	ดู กระต่ายจาม (๑).
กระต่ายจาม	๒๕๔๒	น. (๑) ชื่อไม้ล้มลุกชนิด Centipeda minima (L.) A. Br. et Aschers ในวงศ์ Compositae ขึ้นตามพื้นที่ลุ่มตํ่า แฉะ ต้นเตี้ยติดดินคล้ายต้นผักเบี้ย ใบเล็กเว้าข้างทั้ง ๒ ด้าน ปลายใบแหลมคล้ายสามง่าม ใบมีกลิ่นเหม็น ใช้ทํายาได้ แต่เป็นพิษต่อปศุสัตว์, กระต่ายจันทร์ สาบแร้ง หญ้ากระจาม หญ้าจาม หรือ เหมือดโลด ก็เรียก.<2t>(๒) ดู การบูรป่า.
กระต่ายจาม	๒๕๕๔	ชื่อไม้ล้มลุกชนิด Centipeda minima (L.) A. Braun et Asch. ในวงศ์ Compositae ขึ้นตามพื้นที่ลุ่มตํ่า แฉะ ต้นเตี้ยติดดินคล้ายต้นผักเบี้ย ใบเล็กเว้าข้างทั้ง ๒ ด้าน ปลายใบแหลมคล้ายสามง่าม ใบมีกลิ่นเหม็น ใช้ทำยาได้ แต่เป็นพิษต่อปศุสัตว์, กระต่ายจันทร์ สาบแร้ง หญ้ากระจาม หญ้าจาม หรือ เหมือดโลด ก็เรียก.
กระต่ายจาม	๒๕๖๙	ไม้ล้มลุกชนิด Centipeda minima (L.) A. Braun et Asch. ในวงศ์ Asteraceae (Compositae) ขึ้นตามพื้นที่ลุ่มตํ่า แฉะ ต้นเตี้ยติดดินคล้ายต้นผักเบี้ย ใบเล็กเว้าข้างทั้ง ๒ ด้าน ปลายใบแหลมคล้ายสามง่าม ใบมีกลิ่นเหม็น ใช้ทำยาได้ แต่เป็นพิษต่อปศุสัตว์, กระต่ายจันทร์ สาบแร้ง หญ้ากระจาม หญ้าจาม หรือ เหมือดโลด ก็ว่า.
กระต่ายจีน	๒๕๔๒	น. เครื่องมือขูดมะพร้าว ใช้ลวดตอกเป็นฟันถี่&#160;ๆ บนหน้ากระดานสำหรับขูดมะพร้าวที่กะเทาะกะลาออกแล้ว.
กระต่ายจีน	๒๕๕๔	เครื่องมือขูดมะพร้าว ใช้ลวดตอกเป็นฟันถี่ๆ บนหน้ากระดานสำหรับขูดมะพร้าวที่กะเทาะกะลาออกแล้ว.
กระต่ายจีน	๒๕๖๙	เครื่องมือขูดมะพร้าว ใช้ลวดตอกเป็นฟันถี่ ๆ บนหน้ากระดานสำหรับขูดมะพร้าวที่กะเทาะกะลาออกแล้ว.
กระต่ายชมจันทร์	๒๕๔๒	น. ท่ารําละครท่าหนึ่ง. (ฟ้อน); เพลงเสภา ๒ ชั้น ของเก่าพวกเพลงเกร็ด.
กระต่ายชมจันทร์	๒๕๕๔	ชื่อท่ารำแบบหนึ่ง โดยมือข้างหนึ่งตั้งวงสูง ระดับแง่ศีรษะ มืออีกข้างหนึ่งจีบหงายระดับข้างลำตัว เอียงศีรษะข้างเดียวกับมือที่จีบ
กระต่ายชมจันทร์	๒๕๖๙	เพลงไทย อัตรา ๒ ชั้น สมัยอยุธยา.
กระต่ายตื่นตูม	๒๕๔๒	(สํา) น. ใช้เปรียบเทียบคนที่แสดงอาการตื่นตกใจง่ายโดยไม่ทันสํารวจให้ถ่องแท้ก่อน.
กระต่ายตื่นตูม	๒๕๕๔	ใช้เปรียบเทียบคนที่แสดงอาการตื่นตกใจง่ายโดยไม่ทันสำรวจให้ถ่องแท้ก่อน.
กระต่ายตื่นตูม	๒๕๖๙	(สำ) แสดงอาการตกใจจนระงับไว้ไม่ได้ โดยไม่ทันพิจารณาให้ถ่องแท้ก่อน.
กระต่ายต้องแร้ว	๒๕๔๒	น. ท่ารําละครท่าหนึ่ง. (ฟ้อน).
กระต่ายต้องแร้ว	๒๕๕๔	ชื่อท่ารำแบบหนึ่ง โดยมือทั้งสองตั้งวงระดับข้างลำตัว ลำตัวตั้งตรง เอียงศีรษะข้างใดก็ได้.
กระต่ายสามขา	๒๕๔๒	(สํา) ว. ยืนกรานไม่ยอมรับ, กระต่ายขาเดียว ก็ว่า.
กระต่ายสามขา	๒๕๕๔	ยืนกรานไม่ยอมรับ, กระต่ายขาเดียว ก็ว่า.
กระต่ายสามขา	๒๕๖๙	(สำ) ยืนกราน, กระต่ายขาเดียว ก็ว่า.
กระต่ายหมายจันทร์	๒๕๔๒	(สํา) น. ผู้ชายหมายปองผู้หญิงที่มีฐานะดีกว่า.
กระต่ายหมายจันทร์	๒๕๕๔	ผู้ชายหมายปองผู้หญิงที่มีฐานะดีกว่า.
กระต่ายหมายจันทร์	๒๕๖๙	(สำ) ผู้ชายหมายปองผู้หญิงที่มีสถานะสูงกว่า.
กระต่ายเต้น	๒๕๔๒	น. เพลงไทยของเก่าสําหรับทําเพลงเร็ว, ถ้ารับร้องเป็นเพลง ๒ ชั้น.
กระต่ายเต้น	๒๕๕๔	ชื่อเพลงไทย อัตรา ๒ ชั้นและชั้นเดียว เป็นเพลงเร็ว หน้าทับสองไม้ ใช้ในการแสดงละครและลิเก
กระต่ายเต้น	๒๕๖๙	ชื่อเพลงไทย อัตรา ๒ ชั้นและชั้นเดียว เป็นเพลงเร็ว หน้าทับสองไม้ ใช้ในการแสดงละครและลิเก.
กระต่ายแก่	๒๕๖๙	(สำ) ผู้หญิงค่อนข้างสูงอายุที่มีจริตมารยา มีเล่ห์เหลี่ยมหรือชั้นเชิงมาก เช่น แกล้งทำแยบคายกระต่ายแก่ แสนแง่แสนงอนค้อนให้ (คาวี), กระต่ายแก่แม่ปลาช่อน หรือ ไก่แก่แม่ปลาช่อน ก็ว่า.
กระต่ายแก่แม่ปลาช่อน	๒๕๕๔	ดู ไก่แก่แม่ปลาช่อน.
กระต่ายแก่แม่ปลาช่อน	๒๕๖๙	(สำ) ผู้หญิงค่อนข้างสูงอายุที่มีจริตมายา มีเล่ห์เหลี่ยมหรือชั้นเชิงมาก เช่น กระต่ายแก่แม่ปลาช่อนงอนไม่หาย (อภัย), กระต่ายแก่ หรือ ไก่แก่แม่ปลาช่อน ก็ว่า .
กระต้วมกระเตี้ยม	๒๕๔๒	ว. อาการที่ค่อย&#160;ๆ เคลื่อนไหวหรือเคลื่อนไหวอย่างช้า&#160;ๆ (ใช้แก่กิริยาเดินหรือคลาน), ต้วมเตี้ยม ก็ว่า, ใช้ว่า กระด้วมกระเดี้ยม ก็มี.
กระต้วมกระเตี้ยม	๒๕๕๔	อาการที่ค่อยๆ เคลื่อนไหวหรือเคลื่อนไหวอย่างช้าๆ (ใช้แก่กิริยาเดินหรือคลาน), โดยปริยายหมายความว่า ชักช้า เช่น เธอมัวแต่กระต้วมกระเตี้ยมอยู่นั่นแหละ เดี๋ยวก็ไม่ทันรถไฟหรอก, ต้วมเตี้ยม ก็ว่า, ใช้ว่า กระด้วมกระเดี้ยม ก็มี.
กระต้วมกระเตี้ยม	๒๕๖๙	เคลื่อนไหวอย่างช้า ๆ (ใช้แก่กิริยาเดินหรือคลาน) เช่น เพิ่งหัดเดินก็ค่อย ๆ กระต้วมกระเตี้ยมไป , ใช้เป็นคำวิเศษณ์ก็ได้ เช่น เดินกระต้วมกระเตี้ยม , ต้วมเตี้ยม หรือ กระด้วมกระเดี้ยม ก็ว่า.
กระต้อ	๒๕๔๒	น. ชื่อนกชนิดหนึ่ง เช่น กระต้อพลอดกิ่งพลับ. (เพชรมงกุฎ).
กระต้อ	๒๕๕๔	ชื่อนกชนิดหนึ่ง เช่น กระต้อพลอดกิ่งพลับ
กระต้อ	๒๕๖๙	(วรรณ) นกชนิดหนึ่ง เช่น กระต้อพลอดกิ่งพลับ (เพชรมงกุฎ).
กระต้อยตีวิด	๒๕๔๒	ดู ต้อยตีวิด.
กระต้อยตีวิด	๒๕๕๔	ดู กระแตแต้แว้ด ๑.
กระต้อยตีวิด	๒๕๖๙	ดู นกกระแตแต้แว้ด .
กระต๊อบ	๒๕๔๒	น. กระท่อมเล็ก&#160;ๆ. (พายัพและอุดรว่า ตูบ).
กระต๊อบ	๒๕๕๔	กระท่อมเล็ก ๆ.
กระต๊อบ	๒๕๖๙	กระท่อมเล็ก ๆ.
กระถด	๒๕๔๒	ก. ถดถอย, กระเถิบ, ขยับ.
กระถด	๒๕๕๔	ขยับออกไปเล็กน้อย, ถด ก็ว่า.
กระถด	๒๕๖๙	ขยับออกไปเล็กน้อย, ถด ก็ว่า.
กระถอบ	๒๕๔๒	น. แผ่นทองคําฉลุลายเป็นกิ่งต้นเครือวัลย์กระหนก สําหรับเสียบห้อยที่ชายพกลงมาในระหว่างช่องหน้าขาทั้ง ๒ สามัญเรียกว่า ช่อทับชาย เช่น ที่ประดับเทวรูปทรงเครื่องทั่วไป เรียกกันว่า สุวรรณกระถอบ หรือ สุวรรณกัญจน์ถอบ.
กระถอบ	๒๕๕๔	แผ่นทองคำฉลุลายเป็นกิ่งต้นเครือวัลย์กระหนก สำหรับเสียบห้อยที่ชายพกลงมาในระหว่างช่องหน้าขาทั้ง ๒ สามัญเรียกว่า ช่อทับชาย เช่น ที่ประดับเทวรูปทรงเครื่องทั่วไป เรียกกันว่า สุวรรณกระถอบ หรือ สุวรรณกัญจน์ถอบ.
กระถอบ	๒๕๖๙	แผ่นทองคําฉลุลายเป็นกิ่งต้นเครือวัลย์กระหนก สําหรับเสียบห้อยที่ชายพกลงมาในระหว่างช่องหน้าขาทั้งสอง สามัญเรียกว่า ช่อทับชาย เช่น ที่ประดับเทวรูปทรงเครื่องทั่วไป เรียกกันว่า สุวรรณกระถอบ หรือ สุวรรณกัญจน์ถอบ.
กระถั่ว	๒๕๔๒	น. นกอีเพา. (พจน. ๒๔๙๓).
กระถั่ว	๒๕๕๔	นกอีเพา.
กระถั่ว	๒๕๖๙	นกอีเพา. (พจน. ๒๔๙๓).
กระถาง	๒๕๔๒	น. ภาชนะปากกว้าง มีรูปต่าง&#160;ๆ สําหรับปลูกต้นไม้ หรือใส่นํ้าและอื่น&#160;ๆ.
กระถาง	๒๕๕๔	ภาชนะปากกว้าง มีรูปต่างๆ สำหรับปลูกต้นไม้ หรือใส่ของอื่นๆ เช่น กระถางต้นไม้ กระถางธูป.
กระถาง	๒๕๖๙	ภาชนะปากกว้าง มีรูปต่าง ๆ สําหรับปลูกต้นไม้ หรือใส่ของอื่น ๆ เช่น กระถางต้นไม้.
กระถางธูป	๒๕๕๔	กระถางที่บรรจุทรายหรือข้าวสาร สำหรับปักธูป .
กระถางธูป	๒๕๖๙	กระถางที่บรรจุทรายหรือข้าวสาร สำหรับปักธูป .
กระถิก	๒๕๔๒	น. ชื่อสัตว์เลี้ยงลูกด้วยนมในวงศ์ Sciuridae รูปร่างคล้ายกระรอกซึ่งอยู่ในวงศ์เดียวกัน ลําตัวสีนํ้าตาล มีลายสีขาวดําพาดขนานตามยาวของลําตัวตั้งแต่จมูกถึงโคนหาง ชอบอยู่ตามต้นไม้สูง&#160;ๆ กินแมลงและผลไม้ ในประเทศไทยมี ๒ ชนิด คือ กระถิกขนปลายหูยาว (Tamiops rodolphei) และกระถิกขนปลายหูสั้น (T. macclellandi), กระเล็น ก็เรียก.
กระถิก	๒๕๕๔	ชื่อสัตว์เลี้ยงลูกด้วยนม ในวงศ์ Sciuridae เป็นกระรอกขนาดเล็ก ขนสีนํ้าตาล มีแถบสีน้ำตาลเข้ม ๓ แถบพาดตามยาวลำตัว สลับกับแถบสีน้ำตาลจาง ๆ ๔ แถบ ตั้งแต่สันหลังลงไปถึงข้างลำตัว อาศัยอยู่ตามต้นไม้สูงๆ กินแมลงและผลไม้ ในประเทศไทยมี ๒ ชนิด คือ กระถิกขนปลายหูยาว [ Tamiops rodolphe i (Milne-Edwards)] และกระถิกขนปลายหูสั้น [ T. mxcclellandi (Horsfield)], กระเล็น ก็เรียก.
กระถิก	๒๕๖๙	สัตว์เลี้ยงลูกด้วยนมวงศ์ Sciuridae เป็นกระรอกขนาดเล็ก ขนสีนํ้าตาล มีแถบสีน้ำตาลเข้ม ๓ แถบพาดตามยาวลำตัว สลับกับแถบสีน้ำตาลจาง ๆ ๔ แถบ ตั้งแต่สันหลังลงไปถึงข้างลำตัว อาศัยอยู่ตามต้นไม้สูง ๆ กินแมลงและผลไม้ ในประเทศไทยมี ๒ ชนิด คือ กระถิกขนปลายหูยาว Tamiops rodolphei (Milne-Ednards) และกระถิกขนปลายหูสั้น [T. mxcclellandi (Horsficld) ], กระเล็น ก็ว่า.
กระถิน	๒๕๔๒	น. ชื่อไม้พุ่มหรือไม้ต้นไม่มีหนามชนิด Leucaena leucocephala (Lam.) de Wit ในวงศ์ Leguminosae ช่อดอกกลม สีนวล ฝักแบน ใบอ่อนและฝักอ่อนใช้เป็นอาหาร, กระถินไทย กระถินบ้าน กระถินยักษ์ หรือ สะตอเบา ก็เรียก, ปักษ์ใต้เรียก ตอเบา; ชื่อพรรณไม้หลายชนิดในสกุล Acacia วงศ์ Leguminosae เช่น กระถินพิมาน (A. tomentosa Willd.).
